-1.645838483276505837e+00  -1.678165232624284853e+00  -1.711202314687737758e+00  -1.744967677605171907e+00  -1.779479809303058158e+00
-1.814757757291312279e+00  -1.850821149341983052e+00  -1.887690215098106306e+00  -1.925385808662597009e+00  -1.963929432219812865e+00
-2.003343260746027532e+00  -2.043650167868340972e+00  -2.084873752935551217e+00  -2.127038369368259296e+00  -2.170169154360154451e+00
-2.214292060006769258e+00  -2.259433885943329390e+00  -2.305622313578281624e+00  -2.352885942015249476e+00  -2.401254325762051778e+00
-2.450758014332422352e+00  -2.501428593852841331e+00  -2.553298730795046545e+00  -2.606402217962798140e+00  -2.660774022870827427e+00
-2.716450338663181530e+00  -2.773468637729020969e+00  -2.831867728185242683e+00  -2.891687813407250118e+00  -2.952970554802902825e+00
-3.015759138038648146e+00  -3.080098342942848344e+00  -3.146034617327702954e+00  -3.213616154989962226e+00  -3.282892978170203868e+00
-3.353917024772462785e+00  -3.426742240669025552e+00  -3.501424677441418165e+00  -3.578022595936020789e+00  -3.656596576043769975e+00
-3.737209633145968102e+00  -3.819927341705174229e+00  -3.904817966519364081e+00  -3.991952602201453537e+00  -4.081405321493227767e+00
-4.173253333075548355e+00  -4.267577149593329011e+00  -4.364460766677267678e+00  -4.463991853812681043e+00  -4.566261957982362674e+00
-4.671366721094257990e+00  -4.779406112296472386e+00  -4.890484676384949658e+00  -5.004711799621242463e+00  -5.122201994403202896e+00
-5.243075204368756737e+00  -5.367457131667114467e+00  -5.495479588301082075e+00  -5.627280873634348701e+00  -5.763006180366993192e+00
-5.902808031518396170e+00  -6.046846751217858085e+00  -6.195290972396914064e+00  -6.348318184803993347e+00  -6.506115327130443937e+00
-6.668879427448283437e+00  -6.836818296624510793e+00  -7.010151279897224974e+00  -7.189110072388178452e+00  -7.373939604990811247e+00
-7.564899007823617794e+00  -7.762262659291870648e+00  -7.966321329766959281e+00  -8.177383429993646757e+00  -8.395776375587763241e+00
-8.621848080419301397e+00  -8.855968593311819959e+00  -9.098531894366992390e+00  -9.349957869376943620e+00  -9.610694483270515676e+00
-9.881220176401175337e+00  -1.016204651079713805e+01  -1.045372109733056121e+01  -1.075683083922534600e+01  -1.107200553251824182e+01
-1.139992187016042458e+01  -1.174130790355539311e+01  -1.209694802368444400e+01  -1.246768853381002984e+01  -1.285444389737893722e+01
-1.325820375853099975e+01  -1.368004084901906126e+01  -1.412111991491323337e+01  -1.458270781990316323e+01  -1.506618501018525791e+01
-1.557305855992666643e+01  -1.610497705749734365e+01  -1.666374764278748444e+01  -1.725135556719360252e+01  -1.786998672306570057e+01
-1.852205368219539849e+01  -1.921022589795871482e+01  -1.993746486911699023e+01  -2.070706524298875806e+01  -2.152270306227232410e+01
-2.238849264718098908e+01  -2.330905397147343905e+01  -2.428959286262712780e+01  -2.533599696715209149e+01  -2.645495121896168200e+01
-2.765407759710345559e+01  -2.894210535034241261e+01  -3.032907972935393559e+01  -3.182661978755280074e+01  -3.344823925680010746e+01
-3.520974926757028811e+01  -3.712976834984832664e+01  -3.923037460540800225e+01  -4.153794854245743551e+01  -4.408427493353388371e+01
-4.690800158166382516e+01  -5.005659756747658662e+01  -5.358902257824571791e+01  -5.757942796863408574e+01  -6.212238682812251511e+01
-6.734044450177258057e+01  -7.339528659049219073e+01  -8.050472190412212115e+01  -8.896934838359655373e+01  -9.921601928297585005e+01
-1.118719071410116328e+02  -1.278976346679885410e+02  -1.488428549274208592e+02  -1.773794652233109161e+02  -2.185420955275728261e+02
-2.830810273761405256e+02  -3.987875069887425070e+02  -6.664245627320036647e+02  -1.956825212553717392e+03  2.167838963112586953e+03
7.058349748409257245e+02  4.244977288262418824e+02  3.050164579994332712e+02  2.389230806934645557e+02  1.969724008614988975e+02
1.679812787906932954e+02  1.467495788834228279e+02  1.305310413726901970e+02  1.177385801366668829e+02  1.073910625476869143e+02
9.884931434973304931e+01  9.167907982213257867e+01  8.557499427748868470e+01  8.031606706033355181e+01  7.573842298480406043e+01
7.171797005243614365e+01  6.815901762253217555e+01  6.498659066141284768e+01  6.214111167915667266e+01  5.957464095139261673e+01
5.724816712480788539e+01  5.512962108015555174e+01  5.319239739964633173e+01  5.141423827026329008e+01  4.977638023940816936e+01
4.826289432882510511e+01  4.686017024641449780e+01  4.555650927438916398e+01  4.434180002568797363e+01  4.320725803509897389e+01
4.214521498904758801e+01  4.114894689493940660e+01  4.021253304773878057e+01  3.933073954082490076e+01  3.849892247820829994e+01
3.771294710733793210e+01  3.696911989879174598e+01  3.626413121743718193e+01  3.559500670697217828e+01  3.495906588095620293e+01
3.435388670408627831e+01  3.377727517654140144e+01  3.322723911586556511e+01  3.270196547574988699e+01  3.219980065729033925e+01
3.171923336200977417e+01  3.125887961187889985e+01  3.081746962341807716e+01  3.039383627355793394e+01  2.998690493651244893e+01
2.959568450522472816e+01  2.921925943936706460e+01  2.885678270551795777e+01  2.850746949487044546e+01  2.817059162036052200e+01
2.784547250900033788e+01  2.753148271692414539e+01  2.722803590457099077e+01  2.693458521784658188e+01  2.665062002826928733e+01
2.637566299122257973e+01  2.610926738666886493e+01  2.585101471117351579e+01  2.560051249395214512e+01  2.535739231298857987e+01
2.512130799015374905e+01  2.489193394675342219e+01  2.466896370310278286e+01  2.445210850761438337e+01  2.424109608253391102e+01
2.403566947489789740e+01  2.383558600254872673e+01  2.364061628614951971e+01  2.345054335911408927e+01  2.326516184822428812e+01
2.308427721846323166e+01  2.290770507626100638e+01  2.273527052594186060e+01  2.256680757468526366e+01  2.240215858178036612e+01
2.224117374836754735e+01  2.208371064422973973e+01  2.192963376852602053e+01  2.177881414165413787e+01  2.163112892569227341e+01
2.148646107110603509e+01  2.134469898761831885e+01  2.120573623733022472e+01  2.106947124835182805e+01  2.093580704735576958e+01
2.080465100960559610e+01  2.067591462513583522e+01  2.054951327987449972e+01  2.042536605060071508e+01  2.030339551272341225e+01
2.018352755995077885e+01  2.006569123499701135e+01  1.994981857054190755e+01  1.983584443972222644e+01  1.972370641549096248e+01
1.961334463823349950e+01  1.950470169107680007e+01  1.939772248237176910e+01  1.929235413486888717e+01  1.918854588114328052e+01
1.908624896485897438e+01  1.898541654749278251e+01  1.888600362016609324e+01  1.878796692025866477e+01  1.869126485250212255e+01
1.859585741427261851e+01  1.850170612482206067e+01  1.840877395820581697e+01  1.831702527968150207e+01  1.822642578536936853e+01
1.813694244497913743e+01  1.804854344742129513e+01  1.796119814913335588e+01  1.787487702496283504e+01  1.778955162145931368e+01
1.770519451243767151e+01  1.762177925668344258e+01  1.753928035767981441e+01  1.745767322524357112e+01  1.737693413896422356e+01
1.729704021334746500e+01  1.721796936457033667e+01  1.713970027876107594e+01  1.706221238172218690e+01  1.698548581002007296e+01
1.690950138336950559e+01  1.683424057824528930e+01  1.675968550265759660e+01  1.668581887203133718e+01  1.661262398613332891e+01
1.654008470699436728e+01  1.646818543777634858e+01  1.639691110253750850e+01  1.632624712685151991e+01  1.625617941923869125e+01
1.618669435336984108e+01  1.611777875100566249e+01  1.604941986563648726e+01  1.598160536678925503e+01  1.591432332497022273e+01
1.584756219721385762e+01  1.578131081320981544e+01  1.571555836198138145e+01  1.565029437909025312e+01  1.558550873434385409e+01
1.552119161998259322e+01  1.545733353932561549e+01  1.539392529585473923e+01  1.533095798271742005e+01  1.526842297263031156e+01
1.520631190816617817e+01  1.514461669240754915e+01  1.508332947995154605e+01  1.502244266825097618e+01  1.496194888927742994e+01
1.490184100149296142e+01  1.484211208211758937e+01  1.478275541968027085e+01  1.472376450684184590e+01  1.466513303347871933e+01
1.460685488001690757e+01  1.454892411100623306e+01  1.449133496892510387e+01  1.443408186820671446e+01  1.437715938947798833e+01
1.432056227400277315e+01  1.426428541832144425e+01  1.420832386907924239e+01  1.415267281803608057e+01  1.409732759725083717e+01
1.404228367443349690e+01  1.398753664845878575e+01  1.393308224503521053e+01  1.387891631252361613e+01  1.382503481789975019e+01
1.377143384285543526e+01  1.371810958003329084e+01  1.366505832939001763e+01  1.361227649468353995e+01  1.355976058007962592e+01
1.350750718687347351e+01  1.345551301032223535e+01  1.340377483658444291e+01  1.335228953976253763e+01  1.330105407904480685e+01
1.325006549594323779e+01  1.319932091162381127e+01  1.314881752432613204e+01  1.309855260686910583e+01  1.304852350423975338e+01
1.299872763126224129e+01  1.294916247034434953e+01  1.289982556929870405e+01  1.285071453923614726e+01  1.280182705252886777e+01
1.275316084084082924e+01  1.270471369322321031e+01  1.265648345427264587e+01  1.260846802235014330e+01  1.256066534785866473e+01
1.251307343157728980e+01  1.246569032305012925e+01  1.241851411902816515e+01  1.237154296196219683e+01  1.232477503854518197e+01
1.227820857830237600e+01  1.223184185222762466e+01  1.218567317146431606e+01  1.213970088602948039e+01  1.209392338357961094e+01
1.204833908821687594e+01  1.200294645933432136e+01  1.195774399049879833e+01  1.191273020837042296e+01  1.186790367165732896e+01
1.182326297010451377e+01  1.177880672351575342e+01  1.173453358080742781e+01  1.169044221909327597e+01  1.164653134279900115e+01
1.160279968280580754e+01  1.155924599562188426e+01  1.151586906258101628e+01  1.147266768906728629e+01  1.142964070376515551e+01
1.138678695793403328e+01  1.134410532470658062e+01  1.130159469840992692e+01  1.125925399390907522e+01  1.121708214597180131e+01
1.117507810865435758e+01  1.113324085470722480e+01  1.109156937500035234e+01  1.105006267796723307e+01  1.100871978906717175e+01
1.096753975026517836e+01  1.092652161952893586e+01  1.088566447034225604e+01  1.084496739123450304e+01  1.080442948532546410e+01
1.076404986988516832e+01  1.072382767590820585e+01  1.068376204770198790e+01  1.064385214248857991e+01  1.060409713001964782e+01
1.056449619220405189e+01  1.052504852274776859e+01  1.048575332680557004e+01  1.044660982064431387e+01  1.040761723131727834e+01
1.036877479634922494e+01  1.033008176343192552e+01  1.029153739012967783e+01  1.025314094359463191e+01  1.021489170029146543e+01
1.017678894573119308e+01  1.013883197421380622e+01  1.010102008857941236e+01  1.006335259996761700e+01  1.002582882758490612e+01
9.988448098479722148e+00  9.951209747325009403e+00  9.914113116207978749e+00  9.877157554426844399e+00  9.840342418294314442e+00
9.803667070947630791e+00  9.767130882164874350e+00  9.730733228187450123e+00  9.694473491548382782e+00  9.658351060906433361e+00
9.622365330885621404e+00  9.586515701920191646e+00  9.550801580104655741e+00  9.515222377048887736e+00  9.479777509738006813e+00
9.444466400396960282e+00  9.409288476359561670e+00  9.374243169941951948e+00  9.339329918320235180e+00  9.304548163412199813e+00
9.269897351762969251e+00  9.235376934434487595e+00  9.200986366898638025e+00  9.166725108933972521e+00  9.132592624525814884e+00
9.098588381769749489e+00  9.064711852778257750e+00  9.030962513590512941e+00  8.997339844085136207e+00  8.963843327895835600e+00
8.930472452329906830e+00  8.897226708289343478e+00  8.864105590194659712e+00  8.831108595911137726e+00  8.798235226677599385e+00
8.765484987037467590e+00  8.732857384772145792e+00  8.700351930836561110e+00  8.667968139296851504e+00  8.635705527270085113e+00
8.603563614865992193e+00  8.571541925130553352e+00  8.539639983991488492e+00  8.507857320205486573e+00  8.476193465307201080e+00
8.444647953559847764e+00  8.413220321907465049e+00  8.381910109928680797e+00  8.350716859792015612e+00  8.319640116212584147e+00
8.288679426410224593e+00  8.257834340068972878e+00  8.227104409297799847e+00  8.196489188592657626e+00  8.165988234799685941e+00
8.135601107079626360e+00  8.105327366873323669e+00  8.075166577868358786e+00  8.045118305966690642e+00  8.015182119253353221e+00
7.985357587966076309e+00  7.955644284465916094e+00  7.926041783208732205e+00  7.896549660717597341e+00  7.867167495555999146e+00
7.837894868301923168e+00  7.808731361522665004e+00  7.779676559750447140e+00  7.750730049458733006e+00  7.721891419039294213e+00
7.693160258779912830e+00  7.664536160842781776e+00  7.636018719243506503e+00  7.607607529830758608e+00  7.579302190266483663e+00
7.551102300006695245e+00  7.523007460282838288e+00  7.495017274083632053e+00  7.467131346137486858e+00  7.439349282895361348e+00
7.411670692514135794e+00  7.384095184840407278e+00  7.356622371394760940e+00  7.329251865356444462e+00  7.301983281548475979e+00
7.274816236423104598e+00  7.247750348047728330e+00  7.220785236091094461e+00  7.193920521809926250e+00  7.167155828035846277e+00
7.140490779162665724e+00  7.113925001133949877e+00  7.087458121430948665e+00  7.061089769060758137e+00  7.034819574544827425e+00
7.008647169907693986e+00  6.982572188666017254e+00  6.956594265817861000e+00  6.930713037832197720e+00  6.904928142638695476e+00
6.879239219617694800e+00  6.853645909590429852e+00  6.828147854809452966e+00  6.802744698949276803e+00  6.777436087097192363e+00
6.752221665744311707e+00  6.727101082776760776e+00  6.702073987467079164e+00  6.677140030465769982e+00  6.652298863793034478e+00
6.627550140830648751e+00  6.602893516314011890e+00  6.578328646324323792e+00  6.553855188280931721e+00  6.529472800933788790e+00
6.505181144356066980e+00  6.480979879936884736e+00  6.456868670374167785e+00  6.432847179667630755e+00  6.408915073111869809e+00
