0.000000000000000000e+00  2.777090936808636723e+00  5.481464615834938492e+00  8.114519431169005870e+00  1.067763015430781870e+01
1.317214830570881112e+01  1.559940252075556266e+01  1.796069891021749498e+01  2.025732141528331454e+01  2.249053215724793375e+01
2.466157178193073563e+01  2.677165979890189718e+01  2.882199491559310189e+01  3.081375536636712198e+01  3.274809923661975830e+01
3.462616478198730618e+01  3.644907074273087488e+01  3.821791665336785115e+01  3.993378314762072279e+01  4.159773225875127167e+01
4.321080771534818865e+01  4.477403523263411245e+01  4.628842279935859949e+01  4.775496096034115112e+01  4.917462309472816173e+01
5.054836569002690538e+01  5.187712861197869785e+01  5.316183537033147388e+01  5.440339338057327012e+01  5.560269422168504860e+01
5.676061388997155888e+01  5.787801304902805555e+01  5.895573727590012680e+01  5.999461730349128175e+01  6.099546925927521812e+01
6.195909490036641643e+01  6.288628184500203133e+01  6.377780380048928777e+01  6.463442078766992438e+01  6.545687936195231771e+01
6.624591283096314953e+01  6.700224146886793619e+01  6.772657272740920575e+01  6.841960144371185493e+01  6.908201004490200603e+01
6.971446874958796514e+01  7.031763576624879875e+01  7.089215748857610322e+01  7.143866868781488222e+01  7.195779270214725898e+01
7.245014162316310546e+01  7.291631647946059047e+01  7.335690741741923659e+01  7.377249387918801915e+01  7.416364477792812693e+01
7.453091867035324469e+01  7.487486392660636625e+01  7.519601889751201895e+01  7.549491207924445746e+01  7.577206227544942863e+01
7.602797875685664053e+01  7.626316141842175966e+01  7.647810093403391818e+01  7.667327890882428676e+01  7.684916802911276079e+01
7.700623221002744856e+01  7.714492674083095380e+01  7.726569842798856769e+01  7.736898573601172302e+01  7.745521892611023418e+01
7.752482019268460078e+01  7.757820379769300700e+01  7.761577620292301560e+01  7.763793620019930586e+01  7.764507503955960033e+01
7.763757655542799796e+01  7.761581729081575531e+01  7.758016661957978499e+01  7.753098686676791829e+01  7.746863342707779054e+01
7.739345488146085472e+01  7.730579311189650582e+01  7.720598341436497947e+01  7.709435461004612478e+01  7.697122915477082472e+01
7.683692324674979091e+01  7.669174693260889342e+01  7.653600421175232782e+01  7.636999313908239628e+01  7.619400592609866862e+01
7.600832904040130700e+01  7.581324330362278374e+01  7.560902398781229294e+01  7.539594091029442779e+01  7.517425852702699274e+01
7.494423602448013355e+01  7.470612741005794533e+01  7.446018160108636152e+01  7.420664251238801512e+01  7.394574914246516073e+01
7.367773565831248561e+01  7.340283147888061421e+01  7.312126135720940567e+01  7.283324546125297161e+01  7.253899945341544253e+01
7.223873456881644017e+01  7.193265769230666251e+01  7.162097143425202717e+01  7.130387420510514573e+01  7.098156028878209156e+01
7.065421991486358877e+01  7.032203932963808768e+01  6.998520086600363754e+01  6.964388301224717281e+01  6.929826047971779701e+01
6.894850426941030719e+01  6.859478173747655205e+01  6.823725665968096621e+01  6.787608929481511666e+01  6.751143644708891145e+01
6.714345152751317869e+01  6.677228461428869366e+01  6.639808251221785440e+01  6.602098881115365714e+01  6.564114394349945769e+01
6.525868524077674238e+01  6.487374698927264660e+01  6.448646048478168780e+01  6.409695408645842463e+01  6.370535326979013746e+01
6.331178067870715154e+01  6.291635617684146808e+01  6.251919689794853952e+01  6.212041729550337976e+01  6.172012919148536270e+01
6.131844182436344681e+01  6.091546189629361407e+01  6.051129361954208719e+01  6.010603876214518948e+01  5.969979669281762824e+01
5.929266442512164303e+01  5.888473666090803249e+01  5.847610583303955423e+01  5.806686214740940244e+01  5.765709362426456153e+01
5.724688613884468680e+01  5.683632346134815094e+01  5.642548729623481307e+01  5.601445732087628926e+01  5.560331122356330269e+01
5.519212474088107712e+01  5.478097169446185433e+01  5.436992402712422034e+01  5.395905183840933006e+01  5.354842341952328155e+01
5.313810528769422348e+01  5.272816221995444863e+01  5.231865728635599311e+01  5.190965188262774888e+01  5.150120576228459868e+01
5.109337706819572844e+01  5.068622236362082134e+01  5.027979666272314319e+01  4.987415346056732091e+01  4.946934476260931035e+01
4.906542111368782599e+01  4.866243162652413901e+01  4.826042400973785362e+01  4.785944459538725226e+01  4.745953836604071086e+01
4.706074898138717799e+01  4.666311880439265281e+01  4.626668892701006541e+01  4.587149919544953036e+01  4.547758823501617087e+01
4.508499347452161032e+01  4.469375117027683331e+01  4.430389642967276131e+01  4.391546323435438381e+01  4.352848446299598351e+01
4.314299191368336039e+01  4.275901632590866086e+01  4.237658740218506637e+01  4.199573382928702614e+01  4.161648329912122080e+01
4.123886252923533391e+01  4.086289728296994639e+01  4.048861238925872641e+01  4.011603176208334531e+01  3.974517841958851960e+01
3.937607450286181887e+01  3.900874129438473403e+01  3.864319923615973806e+01  3.827946794751817094e+01  3.791756624261498132e+01
3.755751214761451706e+01  3.719932291757300646e+01  3.684301505302186541e+01  3.648860431625747935e+01  3.613610574734185832e+01
3.578553367981829325e+01  3.543690175614765536e+01  3.509022294286922516e+01  3.474550954549030735e+01  3.440277322310968344e+01
3.406202500277890266e+01  3.372327529360521936e+01  3.338653390060137838e+01  3.305181003828548114e+01  3.271911234403523849e+01
3.238844889120101556e+01  3.205982720198107216e+01  3.173325426006310579e+01  3.140873652303594810e+01  3.108627993457535510e+01
3.076588993640696401e+01  3.044757148005080793e+01  3.013132903835065690e+01  2.981716661679157099e+01  2.950508776460937455e+01
2.919509558569541952e+01  2.888719274930006620e+01  2.858138150053789772e+01  2.827766367069853359e+01  2.797604068736556115e+01
2.767651358434735087e+01  2.737908301142248035e+01  2.708374924390310667e+01  2.679051219201897993e+01  2.649937141012561881e+01
2.621032610573897159e+01  2.592337514839973167e+01  2.563851707837031313e+01  2.535575011516716870e+01  2.507507216593062438e+01
2.479648083363617772e+01  2.451997342514869871e+01  2.424554695912295799e+01  2.397319817375250750e+01  2.370292353437005772e+01
2.343471924090124858e+01  2.316858123517472379e+01  2.290450520809067925e+01  2.264248660665051105e+01  2.238252064084950632e+01
2.212460229043547244e+01  2.186872631153501700e+01  2.161488724315006138e+01  2.136307941352673367e+01  2.111329694639870169e+01
2.086553376710721963e+01  2.061978360859987802e+01  2.037604001731030579e+01  2.013429635892052261e+01  1.989454582400835747e+01
1.965678143358167773e+01  1.942099604450132233e+01  1.918718235479473577e+01  1.895533290886235989e+01  1.872544010257823643e+01
1.849749618828694508e+01  1.827149327969868153e+01  1.804742335668398212e+01  1.782527826997009512e+01  1.760504974574064718e+01
1.738672939014012897e+01  1.717030869368504753e+01  1.695577903558331556e+01  1.674313168796342310e+01  1.653235782001496190e+01
1.632344850204231079e+01  1.611639470943243069e+01  1.591118732653903400e+01  1.570781715048398119e+01  1.550627489487752797e+01
1.530655119345915516e+01  1.510863660366000616e+01  1.491252161008829269e+01  1.471819662793956063e+01  1.452565200633254427e+01
