2.890985008543395907e+00  2.934517801269667547e+00  2.978077019153014149e+00  3.021639015266317507e+00  3.065179858362343523e+00
3.108675376157712833e+00  3.152101200020623217e+00  3.195432810899860865e+00  3.238645586322348446e+00  3.281714848277294649e+00
3.324615911797316414e+00  3.367324134039887618e+00  3.409814963667229915e+00  3.452063990318738007e+00  3.494046993967365733e+00
3.535739993950411719e+00  3.577119297465511050e+00  3.618161547324667549e+00  3.658843768762488846e+00  3.699143415099898302e+00
3.739038412070880391e+00  3.778507200627675644e+00  3.817528778048912663e+00  3.856082737185510201e+00  3.894149303690685127e+00
3.931709371092811267e+00  3.968744533583371759e+00  4.005237116406263453e+00  4.041170203749602230e+00  4.076527664056358802e+00
4.111294172685836301e+00  4.145455231873709678e+00  4.178997187954300863e+00  4.211907245824435542e+00  4.244173480643881113e+00
4.275784846782419990e+00  4.306731184038431692e+00  4.337003221167914369e+00  4.366592576776359813e+00  4.395491757638437136e+00
4.423694154522322286e+00  4.451194035606269139e+00  4.477986537584937032e+00  4.504067654571717760e+00  4.529434224911130791e+00
4.554083916022026557e+00  4.578015207397863051e+00  4.601227371894905716e+00  4.623720455442579258e+00  4.645495255312636296e+00
4.666553297085195950e+00  4.686896810450158490e+00  4.706528703981948780e+00  4.725452539024351140e+00  4.743672502819892500e+00
4.761193381015528026e+00  4.778020529672717842e+00  4.794159846905963640e+00  4.809617744269121253e+00  4.824401118003790678e+00
4.838517320258485022e+00  4.851974130381513817e+00  4.864779726384424130e+00  4.876942656666554576e+00  4.888471812084855372e+00
4.899376398446637637e+00  4.909665909496427005e+00  4.919350100461561404e+00  4.928438962214823249e+00  4.936942696106036088e+00
4.944871689508390844e+00  4.952236492119344469e+00  4.959047793050062047e+00  4.965316398731900449e+00  4.971053211663067017e+00
4.976269210013582800e+00  4.980975428101889868e+00  4.985182937751979182e+00  4.988902830535685951e+00  4.992146200900953623e+00
4.994924130183216349e+00  4.997247671493759036e+00  4.999127835475881909e+00  5.000575576916951093e+00  5.001601782201947621e+00
5.002217257591934363e+00  5.002432718308894799e+00  5.002258778406706519e+00  5.001705941406543232e+00  5.000784591673752999e+00
4.999504986512211424e+00  4.997877248951327012e+00  4.995911361200183087e+00  4.993617158742862827e+00  4.991004325048611356e+00
4.988082386870370755e+00  4.984860710105087023e+00  4.981348496189359487e+00  4.977554779004085717e+00  4.973488422262060560e+00
4.969158117352911574e+00  4.964572381620071972e+00  4.959739557045109493e+00  4.954667809315251858e+00  4.949365127250552554e+00
4.943839322567834316e+00  4.938098029959207658e+00  4.932148707463739790e+00  4.925998637111506540e+00  4.919654925820149849e+00
4.913124506524678026e+00  4.906414139522189188e+00  4.899530414013866242e+00  4.892479749827415070e+00  4.885268399303898335e+00
4.877902449333677559e+00  4.870387823526929338e+00  4.862730284504958256e+00  4.854935436299239626e+00  4.847008726845852600e+00
4.838955450563657834e+00  4.830780751005232077e+00  4.822489623570251460e+00  4.814086918271608617e+00  4.805577342545197972e+00
4.796965464094876452e+00  4.788255713764650423e+00  4.779452388430716958e+00  4.770559653906484954e+00  4.761581547854188301e+00
4.752521982697213154e+00  4.743384748527665451e+00  4.734173516004180904e+00  4.724891839235349167e+00  4.715543158644519117e+00
4.706130803812167862e+00  4.696657996292262993e+00  4.687127852399489036e+00  4.677543385964414213e+00  4.667907511054059100e+00
4.658223044655517953e+00  4.648492709320605876e+00  4.638719135769704849e+00  4.628904865453228545e+00  4.619052353069323935e+00
4.609163969036642605e+00  4.599242001921175493e+00  4.589288660816327692e+00  4.579306077675576958e+00  4.569296309597193684e+00
4.559261341060627082e+00  4.549203086114327554e+00  4.539123390514844480e+00  4.529024033817171890e+00  4.518906731416422851e+00
4.508773136540950688e+00  4.498624842197199492e+00  4.488463383066559231e+00  4.478290237354635828e+00  4.468106828593342073e+00
4.457914527396347637e+00  4.447714653168390875e+00  4.437508475769091021e+00  4.427297217131832774e+00  4.417082052838468442e+00
4.406864113650430959e+00  4.396644486997079326e+00  4.386424218421960397e+00  4.376204312987771239e+00  4.365985736640795700e+00
4.355769417535625188e+00  4.345556247320946142e+00  4.335347082387230877e+00  4.325142745077116935e+00  4.314944024859332039e+00
4.304751679466970238e+00  4.294566436000925691e+00  4.284388991999350971e+00  4.274220016473898376e+00  4.264060150913612013e+00
4.253910010257237140e+00  4.243770183834761234e+00  4.233641236278988806e+00  4.223523708407919131e+00  4.213418118078687158e+00
4.203324961013867878e+00  4.193244711600866204e+00  4.183177823665116257e+00  4.173124731217874306e+00  4.163085849179260833e+00
4.153061574077284490e+00  4.143052284723532708e+00  4.133058342866196000e+00  4.123080093821102743e+00  4.113117867081389711e+00
4.103171976906468288e+00  4.093242722890888530e+00  4.083330390513708608e+00  4.073435251668984236e+00  4.063557565177911890e+00
4.053697577283238651e+00  4.043855522126468038e+00  4.034031622208380519e+00  4.024226088833438908e+00  4.014439122538536964e+00
4.004670913506624963e+00  3.994921641965688774e+00  3.985191478573532731e+00  3.975480584788856131e+00  3.965789113229048812e+00
3.956117208015141884e+00  3.946465005104332402e+00  3.936832632610518967e+00  3.927220211113189308e+00  3.917627853955111483e+00
3.908055667529155119e+00  3.898503751554627694e+00  3.888972199343486036e+00  3.879461098056737445e+00  3.869970528951404365e+00
3.860500567618331047e+00  3.851051284211185255e+00  3.841622743666926798e+00  3.832215005918054640e+00  3.822828126096913692e+00
3.813462154732337073e+00  3.804117137938879178e+00  3.794793117598928234e+00  3.785490131537916358e+00  3.776208213692879845e+00
3.766947394274626770e+00  3.757707699923702016e+00  3.748489153860393941e+00  3.739291776028996317e+00  3.730115583236516041e+00
3.720960589286042008e+00  3.711826805104950999e+00  3.702714238868158425e+00  3.693622896116568466e+00  3.684552779870917671e+00
3.675503890741177671e+00  3.666476227031661317e+00  3.657469784842014349e+00  3.648484558164228897e+00  3.639520538975826724e+00
3.630577717329356968e+00  3.621656081438351826e+00  3.612755617759846327e+00  3.603876311073629601e+00  3.595018144558309814e+00
3.586181099864340638e+00  3.577365157184110522e+00  3.568570295319210217e+00  3.559796491744974922e+00  3.551043722672424074e+00
3.542311963107676487e+00  3.533601186908956748e+00  3.524911366841258609e+00  3.516242474628782588e+00  3.507594481005227305e+00
3.498967355761987807e+00  3.490361067794394589e+00  3.481775585146016372e+00  3.473210875051135460e+00  3.464666903975456957e+00
3.456143637655114453e+00  3.447641041134044571e+00  3.439159078799805425e+00  3.430697714417865640e+00  3.422256911164474502e+00
3.413836631658118126e+00  3.405436837989653132e+00  3.397057491751160452e+00  3.388698554063557022e+00  3.380359985603041295e+00
3.372041746626389447e+00  3.363743796995166235e+00  3.355466096198903792e+00  3.347208603377255898e+00  3.338971277341206356e+00
3.330754076593348767e+00  3.322556959347271022e+00  3.314379883546107131e+00  3.306222806880260823e+00  3.298085686804348882e+00
3.289968480553399743e+00  3.281871145158326009e+00  3.273793637460715278e+00  3.265735914126953077e+00  3.257697931661713842e+00
3.249679646420850609e+00  3.241681014623695400e+00  3.233701992364801381e+00  3.225742535625164109e+00  3.217802600282908543e+00
3.209882142123507087e+00  3.201981116849518472e+00  3.194099480089873655e+00  3.186237187408740290e+00  3.178394194313966192e+00
3.170570456265134229e+00  3.162765928681240180e+00  3.154980566947995335e+00  3.147214326424811137e+00  3.139467162451416549e+00
3.131739030354193876e+00  3.124029885452184629e+00  3.116339683062823607e+00  3.108668378507382091e+00  3.101015927116159254e+00
3.093382284233405333e+00  3.085767405222020976e+00  3.078171245468004802e+00  3.070593760384694892e+00  3.063034905416791798e+00
3.055494636044181256e+00  3.047972907785565511e+00  3.040469676201903226e+00  3.032984896899683314e+00  3.025518525534024228e+00
3.018070517811610731e+00  3.010640829493485882e+00  3.003229416397686258e+00  2.995836234401745291e+00  2.988461239445059370e+00
2.981104387531128719e+00  2.973765634729672147e+00  2.966444937178636554e+00  2.959142251086082087e+00  2.951857532731973155e+00
2.944590738469863300e+00  2.937341824728489037e+00  2.930110748013261990e+00  2.922897464907692200e+00  2.915701932074707514e+00
2.908524106257912578e+00  2.901363944282758123e+00  2.894221403057648079e+00  2.887096439574976525e+00  2.879989010912093139e+00
2.872899074232221128e+00  2.865826586785299224e+00  2.858771505908778821e+00  2.851733789028365607e+00  2.844713393658711453e+00
2.837710277404050796e+00  2.830724397958803262e+00  2.823755713108121679e+00  2.816804180728409879e+00  2.809869758787783667e+00
2.802952405346517573e+00  2.796052078557436094e+00  2.789168736666280513e+00  2.782302338012046850e+00  2.775452841027278517e+00
2.768620204238352756e+00  2.761804386265716893e+00  2.755005345824115714e+00  2.748223041722782867e+00  2.741457432865617161e+00
2.734708478251330011e+00  2.727976136973577326e+00  2.721260368221066095e+00  2.714561131277647199e+00  2.707878385522387354e+00
2.701212090429625956e+00  2.694562205569012825e+00  2.687928690605534410e+00  2.681311505299522224e+00  2.674710609506653292e+00
2.668125963177931492e+00  2.661557526359657366e+00  2.655005259193392586e+00  2.648469121915907554e+00  2.641949074859119229e+00
2.635445078450023182e+00  2.628957093210614104e+00  2.622485079757794324e+00  2.616028998803283212e+00  2.609588811153508825e+00
2.603164477709497771e+00  2.596755959466759300e+00  2.590363217515161853e+00  2.583986213038798940e+00  2.577624907315856806e+00
2.571279261718474540e+00  2.564949237712593977e+00  2.558634796857812699e+00  2.552335900807227720e+00  2.546052511307275612e+00
2.539784590197573078e+00  2.533532099410745975e+00  2.527295000972263672e+00  2.521073257000260526e+00  2.514866829705368456e+00
2.508675681390529544e+00  2.502499774450821057e+00  2.496339071373267160e+00  2.490193534736658609e+00  2.484063127211362687e+00
2.477947811559130020e+00  2.471847550632906731e+00  2.465762307376643925e+00  2.459692044825098289e+00  2.453636726103638033e+00
2.447596314428047037e+00  2.441570773104323244e+00  2.435560065528484586e+00  2.429564155186365149e+00  2.423583005653414002e+00
2.417616580594494469e+00  2.411664843763680288e+00  2.405727759004053556e+00  2.399805290247501777e+00  2.393897401514510026e+00
2.388004056913961115e+00  2.382125220642925090e+00  2.376260856986458947e+00  2.370410930317397025e+00  2.364575405096147609e+00
