# LAMMPS data file written by OVITO Basic 3.10.4

3344 atoms
10 atom types

0.0 29.5655978953 xlo xhi
0.0 29.5457199212 ylo yhi
-8.8921683279 44.2891692507 zlo zhi

Masses

1 15.999  # O
2 178.49  # Hf
3 15.999  # O
4 180.95  # Ta
5 15.999  # O
6 180.95  # Ta
7 15.999  # O
8 180.95  # Ta
9 15.999  # O
10 180.95  # Ta

Atoms  # charge

1802 6 0.9702023064 21.789207719 12.0000121984 -5.8238089453 -1 0 0
1748 5 -0.553092856 22.2075300861 10.5196787375 -7.1068257652 -1 0 0
2036 6 0.8481461078 20.1465344685 10.462476491 -7.7307285284 -1 0 0
1735 5 -0.638511138 20.0714788729 12.2897609937 -7.0076497503 -1 0 0
1835 5 -0.5890996413 21.9269487361 10.538812506 -4.3797475625 -1 0 0
1553 6 1.0469041498 20.9084900842 10.3689200126 -2.6510708861 -1 0 0
1851 5 -0.5510871395 22.9347126473 11.6494541241 -2.3635749011 -1 0 0
1662 5 -0.6902476645 21.4300341335 10.2269910506 -0.805768434 -1 0 0
1877 5 -0.5086131514 21.0926227021 12.9806357643 -1.0295618926 -1 0 0
1879 6 0.9609400879 22.7998483899 12.0037927595 -0.3830482158 -1 0 0
111 1 -0.6917667348 20.5955574941 11.9147700185 2.3392719285 0 0 0
565 2 0.6226139064 20.3075354494 10.6887994147 0.7409849414 0 0 0
507 2 0.679766941 22.42002809 11.8608296998 2.9103836687 -1 0 0
248 1 -0.6120991745 23.2738474148 10.1963664464 4.0304126081 -1 0 0
122 1 -0.6171445454 21.7114384048 12.6509764581 5.2658262585 -1 0 0
430 1 -0.5728858146 21.5518147119 10.896119517 9.9617340459 -1 0 0
367 2 0.7085900596 21.616857069 12.8230778727 7.4108325206 -1 0 0
484 1 -0.6269708666 20.79688462 10.7705128699 7.2827005688 0 0 0
567 2 0.7081034447 21.9242913431 10.6044763047 5.6011884677 -1 0 0
1422 4 0.9606553497 23.2177907777 12.5324826096 10.6034744154 -1 0 0
928 4 0.938683494 23.5789672149 9.6901607393 10.4481068715 -1 0 0
1098 4 0.9240530597 21.3226194194 10.751705778 12.7040008249 -1 0 0
1143 3 -0.6191476058 22.5596831816 12.8622338267 15.5814629535 -1 0 0
1117 4 0.9298924073 23.6326157801 13.0410272128 13.7266761083 -1 0 0
1121 3 -0.5389764392 21.2770996472 10.3802874663 14.8562043327 -1 0 0
1271 3 -0.6410514904 22.1535391665 12.6713509521 12.2783439175 -1 0 0
1175 4 0.9815959473 22.8985609066 10.6120089825 15.7655483826 -1 0 0
1339 3 -0.607044266 22.9278287494 9.8890586661 12.2475121729 -1 0 0
1173 3 -0.5297241546 21.2423628923 12.6508718162 20.384835273 -1 0 0
2397 7 -0.5956173657 20.3675431698 10.0075946087 20.9695576377 0 0 0
2296 7 -0.560363987 21.1794612616 11.7181627871 22.9697082897 -1 0 0
2507 7 -0.6152641843 23.3630882813 10.4265932646 22.7294206945 -1 0 0
2398 8 1.0433287969 22.1482185167 10.7226136944 21.2853274208 -1 1 0
2500 8 1.02823639 20.8713854814 12.1146270268 18.5117698098 0 0 0
2147 7 -0.661336942 23.7577170404 11.7190355786 20.6256736985 -1 0 0
1147 3 -0.5581417872 22.512070831 11.1762664216 17.8251439433 -1 0 0
3018 10 1.0558311266 21.2363684627 11.1271220476 27.6356815726 -1 0 0
3067 9 -0.6779600918 23.0726901044 10.961391149 30.3487761741 -1 0 0
3041 9 -0.5149696398 21.5490831831 12.7238991821 28.6783405996 -1 0 0
3191 9 -0.5981211805 22.0186953018 12.6537439879 25.6845566721 -1 0 0
2951 9 -0.6263449946 20.5506715326 10.4538941049 26.0140631215 -1 0 0
3143 9 -0.4932912714 20.496872463 10.4587796369 29.5550769813 0 0 0
3095 10 0.9838168188 21.6925459087 12.3986286761 30.8277404702 -1 0 0
2309 8 1.0216492714 21.8418956753 10.7651785775 24.5248793732 -1 0 0
2814 9 -0.6185587451 23.6432911878 11.6329358314 27.5837511351 -1 0 0
3190 9 -0.4913853375 20.8519572398 11.2728449281 32.0981286402 0 0 0
1684 6 0.747651777 20.510648011 13.9780234499 -7.8793204321 -1 0 0
1477 6 0.9804319391 23.5243719762 16.6173208315 -5.4706705331 -1 0 0
1857 5 -0.5159637209 22.0964775416 15.2851907602 -5.9795423945 -1 0 0
1590 6 1.0711618845 20.5739509172 14.9239536971 -4.744549536 -1 0 0
1975 5 -0.4394381849 22.5005678595 13.2870404552 -7.6531500469 -1 0 0
1821 6 0.9938527902 23.4333127108 13.5278542063 -3.5145997265 -1 0 0
1825 5 -0.5557624499 21.5734580688 13.2207240038 -4.3808518724 -1 0 0
1909 5 -0.6370286289 20.1276768488 16.7418831031 -4.2472055095 -1 0 0
1818 5 -0.4720121674 22.21882338 15.3409196773 -2.8216538284 -1 0 0
339 1 -0.6334274546 22.6650451211 13.4748264014 1.230536853 -1 0 0
1896 6 0.9475668112 23.1210732864 15.2870770008 -0.9588829613 -1 0 0
1641 5 -0.6501321813 21.1814135438 15.494998812 -0.2261543734 -1 0 0
