0.000000000000000000e+00  9.746873242572130280e+00  1.919244317595295968e+01  2.834365962456159949e+01  3.720733021207920643e+01
4.579012308693929612e+01  5.409856959768566753e+01  6.213906691909514990e+01  6.991788062994520203e+01  7.744114724329124044e+01
8.471487669010546995e+01  9.174495475711020731e+01  9.853714547962752590e+01  1.050970934902520924e+02  1.114303263241368001e+02
1.175422566816718302e+02  1.234381846493204193e+02  1.291232998793616389e+02  1.346026837292806135e+02  1.398813113615274801e+02
1.449640538043595654e+02  1.498556799744673924e+02  1.545608586620678295e+02  1.590841604791439750e+02  1.634300597714923526e+02
1.676029364952310345e+02  1.716070780584056195e+02  1.754466811283268157e+02  1.791258534052538778e+02  1.826486153630300748e+02
1.860189019572710833e+02  1.892405643016879253e+02  1.923173713131192812e+02  1.952530113258440281e+02  1.980510936757216314e+02
2.007151502547123414e+02  2.032486370363091055e+02  2.056549355724095278e+02  2.079373544621439578e+02  2.100991307931679728e+02
2.121434315559185677e+02  2.140733550313233593e+02  2.158919321524450936e+02  2.176021278405347061e+02  2.192068423159541055e+02
2.207089123844317271e+02  2.221111126990918763e+02  2.234161569987030589e+02  2.246266993225760018e+02  2.257453352025342497e+02
2.267746028323805092e+02  2.277169842152622152e+02  2.285749062893405608e+02  2.293507420321624863e+02  2.300468115441198051e+02
2.306653831113750641e+02  2.312086742486383173e+02  2.316788527221501965e+02  2.320780375532432345e+02  2.324083000028310266e+02
2.326716645371757863e+02  2.328701097752766316e+02  2.330055694182146624e+02  2.330799331607861973e+02  2.330950475857477784e+02
2.330527170409922348e+02  2.329547044999700631e+02  2.328027324056586451e+02  2.325984834983912322e+02  2.323436016278303100e+02
2.320396925493850802e+02  2.316883247053586672e+02  2.312910299911001459e+02  2.308493045064430191e+02  2.303646092927020561e+02
2.298383710554865047e+02  2.292719828736031786e+02  2.286668048942942448e+02  2.280241650150704515e+02  2.273453595523837407e+02
2.266316538973821935e+02  2.258842831589878131e+02  2.251044527945304594e+02  2.242933392281683496e+02  2.234520904573222424e+02
2.225818266473441440e+02  2.216836407146394379e+02  2.207585988984565404e+02  2.198077413215554827e+02  2.188320825399583214e+02
2.178326120819888274e+02  2.168102949767994403e+02  2.157660722725777873e+02  2.147008615446284807e+02  2.136155573935194241e+02
2.125110319334734470e+02  2.113881352711903503e+02  2.102476959752800667e+02  2.090905215364759897e+02  2.079173988188064186e+02
2.067290945018908701e+02  2.055263555145278644e+02  2.043099094597348540e+02  2.030804650314055948e+02  2.018387124227363927e+02
2.005853237265791336e+02  1.993209533278712513e+02  1.980462382882920451e+02  1.967617987232904966e+02  1.954682381716302757e+02
1.941661439575874795e+02  1.928560875459483555e+02  1.915386248899322652e+02  1.902142967721807736e+02  1.888836291389426094e+02
1.875471334275780748e+02  1.862053068875150359e+02  1.848586328947785091e+02  1.835075812602122767e+02  1.821526085315166199e+02
1.807941582892160568e+02  1.794326614366744650e+02  1.780685364842667298e+02  1.767021898278238439e+02  1.753340160214549996e+02
